Date,Open,High,Low,Close,Volume
2008-01-17,76500,77500,74800,75800,455027
2008-01-18,74800,75800,73400,75300,950540
2008-01-21,74900,75000,72300,74300,624844
2008-01-22,72200,73000,71200,73000,560987
2008-01-23,74200,75900,73000,74000,654936
2008-01-24,74600,76200,74500,74800,402355
2008-01-25,76000,78000,75700,77300,758125
2008-01-28,76500,78300,75600,76000,439821
2008-01-29,77500,78500,76800,78300,610554
2008-01-30,77900,78500,75500,76600,723979
2008-01-31,77000,77800,75800,77700,619282
2008-02-01,77700,78500,75300,76000,641344
2008-02-04,75500,76700,75200,76000,508903
2008-02-05,76000,76600,74800,75700,374739
2008-02-11,74500,75500,74200,75200,275145
2008-02-12,75200,75700,74100,74500,335018
2008-02-13,74300,74700,72200,72200,781353
2008-02-14,72500,75200,72500,74000,535487
2008-02-15,73200,73400,72300,73300,473240
2008-02-18,73800,74700,72700,73000,293632
2008-02-19,73700,73800,71900,72400,522944
2008-02-20,72000,72200,69500,69500,960898
2008-02-21,70300,70900,69600,69700,487063
2008-02-22,70200,70600,69000,69700,403871
2008-02-25,70400,71600,69700,71200,341120
2008-02-26,71700,72000,70000,70300,309934
2008-02-27,71000,71500,70700,71000,324210
2008-02-28,71700,73600,71700,72900,718828
2008-02-29,73800,74100,72900,72900,583298
2008-03-03,71500,71800,70900,71400,430133
2008-03-04,71400,71700,70600,71400,322660
2008-03-05,69900,70200,69300,69500,873198
2008-03-06,69500,70400,69500,70400,358024
2008-03-07,69000,69600,68300,69400,369237
2008-03-10,68100,69100,68100,68300,569182
2008-03-11,68000,69400,67500,69100,751680
2008-03-12,70900,71200,69200,69200,430002
2008-03-13,68900,69600,68000,68000,365051
2008-03-14,69000,69600,67600,68600,405175
2008-03-17,68900,69200,67800,68100,555196
2008-03-18,69200,71100,68300,69300,665136
2008-03-19,71100,72000,70600,71300,571508
2008-03-20,70800,73400,70800,72300,791985
2008-03-21,73100,73800,72100,72500,521971
2008-03-24,72800,73400,72500,73200,303830
2008-03-25,73700,75200,73100,74400,727102
2008-03-26,74500,74700,74100,74500,478676
2008-03-27,74100,75700,73600,75000,608634
2008-03-28,75000,77200,74800,77000,1268902
2008-03-31,76400,77900,76400,77200,653723
2008-04-01,76600,77200,75400,76400,471574
2008-04-02,77300,79200,77200,78700,1121172
2008-04-03,78700,79900,78300,78300,662725
2008-04-04,78300,78300,76700,77600,379150
2008-04-07,77000,77800,76400,77000,439281
2008-04-08,76800,77200,75800,76600,403564
2008-04-10,77100,78500,76700,77800,546883
2008-04-11,78100,81400,78000,81000,1245938
2008-04-14,80100,83500,80100,82700,897162
2008-04-15,82700,83600,81200,82700,597223
2008-04-16,82200,82400,81400,82000,452737
2008-04-17,82500,82700,81100,82200,478171
2008-04-18,82400,82600,81500,82200,607251
2008-04-21,82700,84400,82100,83200,1176983
2008-04-22,83600,85400,83400,85000,935944
2008-04-23,84200,85600,83000,83200,546740
2008-04-24,83200,84000,81800,82400,350828
2008-04-25,82500,85600,82500,85500,613406
2008-04-28,86100,87500,85500,86300,368936
2008-04-29,87000,91000,85700,89000,1033181
2008-04-30,89200,92200,89000,91900,831342
2008-05-02,92900,95500,92700,94800,1151955
2008-05-06,95300,95700,93200,94300,500272
2008-05-07,94100,96500,94100,95100,389608
2008-05-08,94100,96500,93300,93600,377841
2008-05-09,94500,94600,91600,93600,387405
2008-05-13,93500,96000,92900,96000,446542
2008-05-14,95900,96500,93600,95400,371502
2008-05-15,94700,98300,94700,98200,480174
2008-05-16,97500,99200,96400,97000,317544
2008-05-19,97300,97600,93200,94400,623320
2008-05-20,94400,94400,91400,92000,604441
2008-05-21,91000,93500,90500,91900,481231
2008-05-22,90900,92800,88900,91500,429456
2008-05-23,91400,91900,89800,91200,331420
2008-05-26,90200,91300,88400,90300,327783
2008-05-27,90600,91200,89300,90600,245910
2008-05-28,90100,90600,87500,87600,558545
2008-05-29,88200,90800,88000,90300,483086
2008-05-30,91100,92000,90300,91800,416260
2008-06-02,92000,92500,89100,89300,425880
2008-06-03,88500,89300,86100,86400,573206
2008-06-04,86400,88600,86200,87700,353428
2008-06-05,87300,88600,86400,88400,328926
2008-06-09,85600,88200,85600,87200,299694
2008-06-10,87000,87200,84100,85700,467254
2008-06-11,86500,87100,85000,86600,338036
2008-06-12,85400,85900,84000,84000,446681
2008-06-13,84600,86500,83300,85700,517657
2008-06-16,87500,90100,86300,90000,776978
2008-06-17,90900,91300,89900,91000,537412
2008-06-18,91000,92200,89700,91000,350653
2008-06-19,90000,90000,88900,90000,254368
2008-06-20,90100,90600,87000,89200,371474
2008-06-23,88000,88600,87500,88100,387196
2008-06-24,87300,89200,87100,88400,306697
2008-06-25,88800,89300,87400,89000,297261
2008-06-26,89000,89200,87800,88800,210425
2008-06-27,87000,87100,84900,85700,530649
2008-06-30,84800,85500,83400,84700,399189
2008-07-01,83800,84500,81400,82700,694907
2008-07-02,83500,83800,80600,81800,361053
2008-07-03,80800,82300,80400,81500,403055
2008-07-04,81500,82800,80800,80800,252343
2008-07-07,80500,82800,79400,81300,330744
2008-07-08,80800,81300,78500,79700,407965
2008-07-09,80700,80900,76900,78000,741513
2008-07-10,78000,78500,76700,78000,595821
2008-07-11,78600,79600,77000,78900,476394
2008-07-14,78900,79300,77600,78200,314606
2008-07-15,77700,78000,75600,76400,313656
2008-07-16,76200,77900,76000,77000,303282
2008-07-17,78300,78900,77000,77000,274834
2008-07-18,78000,79100,76900,77300,253429
2008-07-21,78300,80400,78200,79800,533862
2008-07-22,79300,80800,79300,80300,191384
2008-07-23,81000,83300,80500,81800,836919
2008-07-24,82200,85400,82200,85000,746648
2008-07-25,84000,85500,83100,84900,468807
2008-07-28,85200,85800,84100,85800,324158
2008-07-29,84000,86800,82000,86100,705281
2008-07-30,88000,90100,87300,88800,824270
2008-07-31,90500,90500,87500,88700,511923
2008-08-01,89000,89200,86700,88000,348366
2008-08-04,88900,88900,85000,87300,278128
2008-08-05,86000,88900,86000,87500,412824
2008-08-06,88600,90000,87500,88500,388487
2008-08-07,89000,90000,87500,88100,460448
2008-08-08,88400,90800,88100,89500,388190
2008-08-11,90500,91500,90000,90000,313943
2008-08-12,91500,91500,88800,88800,195066
2008-08-13,88900,89800,88000,89300,221758
2008-08-14,89500,90600,88500,88900,325256
2008-08-18,88900,88900,86500,88500,398327
2008-08-19,88400,88500,86400,88200,271716
2008-08-20,88300,89800,88000,88600,305939
2008-08-21,90000,90000,88200,89000,227122
2008-08-22,89700,90000,87200,90000,349984
